Timestamp	Type	Process	Thread	Subsystem	Category	Message	
01:29.878.509	Debug	News (425)	Main Thread  0x1a84	com.apple.defaults	User Defaults	found no value for key appTier in CFPrefsSearchListSource<0x303ce0980> (Domain: com.zumobi.msnbc, Container: (null))	
01:29.878.529	Debug	News (425)	Main Thread  0x1a84	com.apple.defaults	User Defaults	looked up value <private> for key fcjJZK6iSIqJ__EXyr9rDgUAChannelID in CFPrefsPlistSource<0x303ce8980> (Domain: com.zumobi.msnbc.airship.settings, User: kCFPreferencesCurrentUser, ByHost: No, Container: (null), Contents Need Refresh: No) via CFPrefsSearchListSource<0x303ce8900> (Domain: com.zumobi.msnbc.airship.settings, Container: (null))	
01:29.878.537	Default	News (425)	Main Thread  0x1a84	AppTrackingTransparency	Default	[ATTrackingManager] trackingAuthorizationStatus API call invoked.	
01:29.878.545	Default	News (425)	Main Thread  0x1a84	AppTrackingTransparency	Default	[ATTrackingManager] Call to trackingAuthorizationStatus eligible for rate limiting	
01:29.878.643	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x2716	com.apple.coreservicesstore	access_context	accessing for read: <private>	
01:29.878.656	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x2716	com.apple.coreservicesstore	access_context	accessing for read: <private>	
01:29.878.711	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x2716	com.apple.launchservices	binding	BindingEvaluator::CreateWithBundleInfo(ID=<private>, name=<private>, CC=????, vers=)	
01:29.878.719	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x2716	com.apple.launchservices	binding	Running evaluator 0x16dcd1710	
01:29.878.724	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x2716	com.apple.launchservices	binding	Adding user preferences	
01:29.878.729	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x2716	com.apple.launchservices	binding	Skipping weak binding due to options	
01:29.878.785	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	record	Invoking selector signerIdentityWithContext:tableID:unitID:unitBytes: on <LSApplicationRecord 0x546381bd0> to get the value for property signerIdentity	
01:29.878.809	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x2716	com.apple.launchservices	binding	0 bindings found	
01:29.878.857	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x2716	com.apple.launchservices	binding	Truncating a list of bindings to max 1 known-good ones.	
01:29.878.883	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	enumeration	Enumerator <private> iteration 5	
01:29.878.900	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x2716	com.apple.launchservices	binding	Adding and sorting bundles	
01:29.878.942	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x2716	com.apple.launchservices	binding	+++ News (B:0x350, C:0x0) 	
01:29.878.976	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x2716	com.apple.launchservices	binding	+++ News (B:0x53c, C:0x0) 	
01:29.878.994	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x2716	com.apple.launchservices	binding	+++ NBC News (B:0x560, C:0x0) 	
01:29.879.009	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x2716	com.apple.launchservices	binding	3 bindings found	
01:29.879.021	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::CreateWithBundleInfo(ID=<private>, name=<private>, CC=????, vers=)	
01:29.879.058	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16df8e0e8)	
01:29.879.072	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Running evaluator 0x16df8df20	
01:29.879.089	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x2716	com.apple.launchservices	binding	Truncating a list of bindings to max 1 known-good ones.	
01:29.879.093	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Adding user preferences	
01:29.879.140	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x2716	com.apple.launchservices	binding	+++ NBC News (B:0x560, C:0x0) 	
01:29.879.153	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Adding weak binding	
01:29.879.194	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x2716	com.apple.launchservices	binding	Best binding found for evaluator 6,137,125,408: <private> (B:0x560, C:0x0)	
01:29.879.209	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	0 bindings found	
01:29.879.261	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x2716	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16dcd1710)	
01:29.879.280	Default	swcd (182)	_dispatch_workloop_worker_thread  0x1f56	com.apple.CFNetwork	Default	Connection 4: done	
01:29.879.289	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x2716	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16dcd1a20)	
01:29.879.342	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x2716	com.apple.launchservices	error	Constructing NSError NSOSStatusErrorDomain/18,446,744,073,709,540,803 at releaseDatabase:60	
01:29.879.362	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Truncating a list of bindings to max 1 known-good ones.	
01:29.879.364	Default	lsd (117)	_dispatch_workloop_worker_thread  0x2279	com.apple.xpc	connection	[0x546050f00] activating connection: mach=1 listener=0 peer=0 name=com.apple.tccd	
01:29.879.495	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Adding and sorting bundles	
01:29.879.521	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	+++ camera.app (B:0x534, C:0x0) 	
01:29.879.534	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	1 bindings found	
01:29.879.538	Info	lsd (117)	_dispatch_workloop_worker_thread  0x2279	com.apple.TCC	access	SEND: 0/7 synchronous to com.apple.tccd: request: msgID=117.34, function=TCCAccessRequest, service=kTCCServiceUserTracking, target_token={pid:425, auid:-1, euid:501}, 	
01:29.879.545	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Truncating a list of bindings to max 1 known-good ones.	
01:29.879.623	Default	tccd (45)	_dispatch_workloop_worker_thread  0x227e	com.apple.xpc	connection	[0x4ca129680] activating connection: mach=0 listener=0 peer=1 name=com.apple.tccd.peer[117].0x4ca129680	
01:29.879.663	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	+++ camera.app (B:0x534, C:0x0) 	
01:29.879.684	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Best binding found for evaluator 6,139,994,512: <private> (B:0x534, C:0x0)	
01:29.879.686	Default	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.TCC	access	REQUEST: tccd_uid=501, sender_pid=117, sender_uid=501, sender_auid=18,446,744,073,709,551,615, function=TCCAccessRequest, msgID=117.34	
01:29.879.729	Info	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.TCC	access	REQUEST_MSG: msgID=117.34, msg={
	require_purpose=<xpc_null>
	service="kTCCServiceUserTracking"
	function="TCCAccessRequest"
	preflight=true
	target_token={pid:425, auid:-1, euid:501}
	TCCD_MSG_ID="117.34"
	background_session=false
}	
01:29.879.838	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16df8df20)	
01:29.879.851	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16df8e190)	
01:29.879.890	Info	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.TCC	access	AttributionChain: accessing={TCCDProcess: identifier=com.zumobi.msnbc, pid=425, auid=501, euid=501, binary_path=/private/var/containers/Bundle/Application/8EE9FE7B-BF98-48B1-AFA3-C0BA6F6C7948/News.app/News}, requesting={TCCDProcess: identifier=com.apple.lsd, pid=117, auid=501, euid=501, binary_path=/usr/libexec/lsd}, 	
01:29.879.909	Default	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.TCC	access	AUTHREQ_CTX: msgID=117.34, function=<private>, service=kTCCServiceUserTracking, preflight=yes, query=1, client_dict=, daemon_dict=<private>	
01:29.879.921	Default	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.TCC	access	AUTHREQ_ATTRIBUTION: msgID=117.34, attribution={accessing={TCCDProcess: identifier=com.zumobi.msnbc, pid=425, auid=501, euid=501, binary_path=/private/var/containers/Bundle/Application/8EE9FE7B-BF98-48B1-AFA3-C0BA6F6C7948/News.app/News}, requesting={TCCDProcess: identifier=com.apple.lsd, pid=117, auid=501, euid=501, binary_path=/usr/libexec/lsd}, },	
01:29.879.933	Info	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.TCC	access	<TCCDProcess: identifier=com.apple.lsd, pid=117> has the com.apple.private.tcc.manager.check-by-audit-token entitlement for service kTCCServiceUserTracking (composed to parent: )	
01:29.879.944	Default	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.TCC	access	requestor: TCCDProcess: identifier=com.apple.lsd, pid=117, auid=501, euid=501, binary_path=/usr/libexec/lsd is checking access for accessor TCCDProcess: identifier=com.zumobi.msnbc, pid=425, auid=501, euid=501, binary_path=/private/var/containers/Bundle/Application/8EE9FE7B-BF98-48B1-AFA3-C0BA6F6C7948/News.app/News	
01:29.879.950	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	record	Invoking selector signerIdentityWithContext:tableID:unitID:unitBytes: on <LSApplicationRecord 0x546381c20> to get the value for property signerIdentity	
01:29.880.056	Debug	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.TCC	access	IDENTITY_ATTRIBUTION: starting for: /private/var/containers/Bundle/Application/8EE9FE7B-BF98-48B1-AFA3-C0BA6F6C7948/News.app/News	
01:29.880.312	Debug	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.launchservices	binding	BindingEvaluator::CreateWithBundleInfo(ID=<private>, name=<private>, CC=????, vers=)	
01:29.880.335	Debug	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.launchservices	binding	Running evaluator 0x16b489490	
01:29.880.418	Debug	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.launchservices	binding	Adding user preferences	
01:29.880.454	Debug	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.launchservices	binding	Skipping weak binding due to options	
01:29.880.480	Debug	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.launchservices	binding	0 bindings found	
01:29.880.514	Debug	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.launchservices	binding	Truncating a list of bindings to max 1 known-good ones.	
01:29.880.562	Debug	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.launchservices	binding	Adding and sorting bundles	
01:29.880.639	Debug	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.launchservices	binding	+++ News (B:0x350, C:0x0) 	
01:29.880.709	Debug	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.launchservices	binding	+++ News (B:0x53c, C:0x0) 	
01:29.880.763	Debug	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.launchservices	binding	+++ NBC News (B:0x560, C:0x0) 	
01:29.880.829	Debug	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.launchservices	binding	3 bindings found	
01:29.880.981	Debug	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.launchservices	binding	Truncating a list of bindings to max 1 known-good ones.	
01:29.881.010	Debug	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.launchservices	binding	+++ NBC News (B:0x560, C:0x0) 	
01:29.881.035	Debug	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.launchservices	binding	Best binding found for evaluator 6,094,886,816: <private> (B:0x560, C:0x0)	
01:29.881.052	Debug	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16b489490)	
01:29.881.065	Debug	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16b4897a0)	
01:29.882.366	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	enumeration	Enumerator <private> iteration 6	
01:29.882.395	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::CreateWithBundleInfo(ID=<private>, name=<private>, CC=????, vers=)	
01:29.882.440	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	BindingEvaluator::~BindingEvaluator(0x16df8e0e8)	
01:29.882.458	Debug	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.TCC	access	IDENTITY_ATTRIBUTION: identifier = com.zumobi.msnbc, type 0	
01:29.882.477	Default	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.TCC	access	AUTHREQ_SUBJECT: msgID=117.34, subject=com.zumobi.msnbc,	
01:29.882.604	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Running evaluator 0x16df8df20	
01:29.882.643	Info	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.TCC	access	Handling access request to kTCCServiceUserTracking, from Sub:{com.zumobi.msnbc}Resp:{TCCDProcess: identifier=com.zumobi.msnbc, pid=425, auid=501, euid=501, binary_path=/private/var/containers/Bundle/Application/8EE9FE7B-BF98-48B1-AFA3-C0BA6F6C7948/News.app/News}, ReqResult(Auth Right: Allowed (User Consent), promptType: 1,DB Action:None)	
01:29.882.656	Default	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.TCC	access	AUTHREQ_RESULT: msgID=117.34, authValue=2, authReason=2, authVersion=1, desired_auth=0, error=,	
01:29.882.739	Info	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.TCC	access	REPLY_MSG: msg={
	prompt_type=1 (0x1)
	auth_value=2 (0x2)
	result=true
	auth_version=1 (0x1)
	auth_reason=2 (0x2)
}	
01:29.882.764	Default	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.TCC	access	REPLY: (501) function=TCCAccessRequest, msgID=117.34	
01:29.882.807	Info	lsd (117)	_dispatch_workloop_worker_thread  0x2279	com.apple.TCC	access	RECV: synchronous reply <dictionary: 0x546051100> { count = 5, transaction: 0, voucher = 0x0, contents =
	"prompt_type" => <uint64: 0x8c3426131ac111d7>: 1
	"auth_value" => <uint64: 0x8c3426131ac111cf>: 2
	"result" => <bool: 0x27cb52710>: true
	"auth_version" => <uint64: 0x8c3426131ac111d7>: 1
	"auth_reason" => <uint64: 0x8c3426131ac111cf>: 2
}	
01:29.882.897	Default	lsd (117)	_dispatch_workloop_worker_thread  0x2279	com.apple.xpc	connection	[0x546050f00] invalidated after the last release of the connection object	
01:29.883.008	Info	lsd (117)	_dispatch_workloop_worker_thread  0x2279	com.apple.launchservices	default	Advertising identifier: PID 425 access permitted because user granted kTCCServiceUserTracking	
01:29.883.030	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Adding user preferences	
01:29.883.157	Default	News (425)	Main Thread  0x1a84	AppTrackingTransparency	Default	[ATTrackingManager] trackingAuthorizationStatus API call invoked.	
01:29.883.178	Default	News (425)	Main Thread  0x1a84	AppTrackingTransparency	Default	[ATTrackingManager] Call to trackingAuthorizationStatus eligible for rate limiting	
01:29.883.195	Debug	News (425)	Main Thread  0x1a84	com.apple.defaults	User Defaults	found no value for key localPackageStatus in CFPrefsSearchListSource<0x303ce0980> (Domain: com.zumobi.msnbc, Container: (null))	
01:29.883.208	Debug	News (425)	Main Thread  0x1a84	com.apple.defaults	User Defaults	found no value for key appTier in CFPrefsSearchListSource<0x303ce0980> (Domain: com.zumobi.msnbc, Container: (null))	
01:29.883.222	Debug	News (425)	Main Thread  0x1a84	com.apple.defaults	User Defaults	found no value for key localPackageZipCode in CFPrefsSearchListSource<0x303cfb080> (Domain: group.com.nbcnews.news, Container: (null))	
01:29.883.293	Debug	News (425)	Main Thread  0x1a84	com.launchdarkly	ios-client-sdk	<private> 
	flagKey: <private>
	reportedValue: <private>
	variation: <private>
	version: <private>
	defaultValue: <private>	
01:29.883.472	Debug	News (425)	Main Thread  0x1a84	com.apple.defaults	User Defaults	found no value for key appTier in CFPrefsSearchListSource<0x303ce0980> (Domain: com.zumobi.msnbc, Container: (null))	
01:29.883.880	Debug	securityd (138)	_dispatch_workloop_worker_thread  0x2684	com.apple.securityd	serverxpc	XPC [News[425]/1#7 LF=0] operation: copy_matching (1)	
01:29.886.926	Default	powerexperienced (126)	_dispatch_workloop_worker_thread  0x1a19	com.apple.powerexperienced	signalMonitor	Audio playback started current_state 2. Creating a resource hint	
01:29.886.967	Default	maild (279)	_dispatch_workloop_worker_thread  0x15f9	com.apple.email	EFDebouncer	Observer: <private> received result: 37	
01:29.886.985	Default	powerexperienced (126)	_dispatch_workloop_worker_thread  0x1a19	com.apple.PowerExperienceFramework	ResourceConnection	ResourceConnection:updateResourceHint <private> with state 1	
01:29.887.247	Default	tccd (45)	_dispatch_workloop_worker_thread  0x22a1	com.apple.xpc	connection	[0x4ca129680] invalidated because the client process (pid 117) either cancelled the connection or exited	
01:29.887.339	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Adding weak binding	
01:29.887.346	Default	ind (194)	_dispatch_workloop_worker_thread  0x2761	com.apple.cache_delete	client	333 CDRecentVolumeInfo _recentInfoAtUrgency, service: com.apple.geod.cachedelete, amount: 0 <private>	
01:29.887.445	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	0 bindings found	
01:29.887.447	Info	appstored (189)	_dispatch_workloop_worker_thread  0x2060	com.apple.network	connection	nw_association_schedule_deactivation_block_invoke <nw_association 127.0.0.1:49386> becoming dormant	
01:29.887.461	Debug	lsd (117)	_dispatch_workloop_worker_thread  0x9e1	com.apple.launchservices	binding	Truncating a list of bindings to max 1 known-good ones.	
